text,l1,child_id,age,source_file
and if you touch the other if you touch a person um the other person ha they put this on um a towel no a towel you just put a towel and then and then if he touches someone and then someone touches his like say he touches someone and then and then someone uh he touches someone and then you have to get away cause if he no yeah my brother has to touch someone,Spanish,FLPP1,68,flpp1.cha
and and then like like say say he touched this kid and then that kid has to put that on that on and then and then if he touches someone the other person has to put that on and and this is my brother's birthday my brother's birthday um i think when my brother was going to to grade two or something um this was this was um i know probably a presentation that's my dad,Spanish,FLPP1,68,flpp1.cha
and that's my cousin i think and that's my dad's i think friend or something not his brother cause he only has one sister um that was my cousin my cousin my cousin my other cousin that one's my other cousin my dad and he's in the beach when he was a little kid and that was his friend um that was my mom um a lady and that was i think the um um the,Spanish,FLPP1,68,flpp1.cha
i forgot how you call it i dunno what that means that was my mom and my dad when they were going in boats and look they have two boats that were paddling and then the ocean and that over there and that was my grandpa and my grandma and that was my mom that was in the disney world it was in disney world and that was i think where they sell the toys and all that,Spanish,FLPP1,68,flpp1.cha
and we didn't these toys we're just holding them and they took us a picture and this one oh that one um they're they like they put lots of tiger and dinosaurs and and that one that was the same place um my cousins yep that's the disney world castle and and i got yeah i got another one of these but but it's me and my dad and mom oh i think we passed that one no this one,Spanish,FLPP1,68,flpp1.cha
and it's the same castle and that was my hat see and that and that was the same one and we still got this one and that one is still all the toys from disney world and we have these jackets still oh this is when we came out of a ride and that one we're in the castle but you can't see the castle um that i think that one where my dad is,Spanish,FLPP1,68,flpp1.cha
i dunno where my mom is probably she's taking the picture that was mickey mouse that there that there's like a and and there's fishes we had it yeah we have it in that tree it like talked and and sometimes he put its head in and and it took its head out it's like uh um that was a giant doll it was raining i had ed a white one my mom and my dad,Spanish,FLPP1,68,flpp1.cha
my mom and my brother had ed a yellow one and that was our car but it wasn't ours yeah we rented it in disney world where like s somewhere in another city it's cause there and my dad went in there and there were real sharks and and and my dad over here there were sharks and but they're not he like touched he like touched the shark but it but it was like in a glass,Spanish,FLPP1,68,flpp1.cha
but there were real sharks but it was in another glass this was this was in a statue it was i think a person covered in and my brother he hand me his hat and then and the guy took it off they took a pict a picture with the with the hat and the guy took it off and then he he stay like that um in another picture they show him jumping then when it was raining,Spanish,FLPP1,68,flpp1.cha
that we were going through canada now the uh disney world there was a little car but it like like you couldn't go in it yeah it is uh um a elephant a water elephant that was a shark but it was a fake shark um those were all the birds but they were fake ones yeah they moved but they were fake ones that was that was a person but it was like dressed up um a princess,Spanish,FLPP1,68,flpp1.cha
and that was a roller coaster um this one was a buzz lightyear one and that one was a star wars one i think that one my brother and my dad both of them and that was my mom and me i didn't know i didn't know where what i was holding uh a pony ride and those are the tigers in the thing i told you that it was the same thing as those dinosaurs,Spanish,FLPP1,68,flpp1.cha
that was that was from there and this was from there too and the pictures are and that those are all the pictures from disney world while we still have some that are in the basement that are sticked to the wall all of them cause i can't cause in my apartment i had ed all the toys there but now i can't put it in my room or just with a little with just with the little toys,Spanish,FLPP1,68,flpp1.cha
not with so much toys but it was cause in our in our rooms we had ed our our toy our toys so messed up that that was when we had ed to put the toys downstairs in the basement in a bigger place they're all my favourite um toys my favourite toy i know which one is that one i got it from disney world he's um um a teddy bear it's peter rabbit we had ed two,Spanish,FLPP1,68,flpp1.cha
and one one's name was bugs bunny i don't remember the girl one i think they're still in colombia oh and we had ed these chicks that there were like little tiny chicks but they all died and my brother by accident he stepped on her and when i am a baby i played with our chicks and and bunny rabbits and then i was play playing with a bunny and like all baby i was like this small,Spanish,FLPP1,68,flpp1.cha
and there's there's a house over there they got lots of rabbits but they're big like say this big and one can jump like say about this high and they have um like three b bunnies and you know those that don't got ears and two guinea pigs they let us pet pet them uh my favourite animal i think rabbits two i got two favourite dogs one is in colombia he's like about ten,Spanish,FLPP1,68,flpp1.cha
